X,Y,id,obec,datum,komunikace,komunika_1,zavineni,ridic_kate,ridic_ovli,vinik_alko,ridic_stav,obeti_usmr,obeti_lehc,obeti_tezc,vozidel_ce,vinik_vozi,vinik_vo_1,skoda,unik_hmot,vinik_vo_2,vinik_vo_3,vinik_vo_4,vinik_skod,vyprosteni,nehoda_cha,srazka_voz,hlavni_pri,povrch_sta,meteo,rozhled,nehoda_pol,prednost_v,smerove_po,druh_krizu,smer_jizdy,nehoda_dru,pevna_prek,povrch_dru,komunika_2,viditelnos,komunika_3,rizeni_pro,objekty,misto_neho,smyk,neighbors_TargetID,neighbors_Distance,neighbors_prejezdy-dec_Název definičního úseku,neighbors_prejezdy-dec_Žkm přejezdu,neighbors_prejezdy-dec_Přejezd s trolejovým vedením,neighbors_prejezdy-dec_Třída pozemní komunikace,neighbors_prejezdy-dec_Číslo pozemní komunikace,neighbors_prejezdy-dec_Místní název přejezdu,neighbors_prejezdy-dec_Zeměpisná šířka,neighbors_prejezdy-dec_Zeměpisná délka,neighbors_prejezdy-dec_field_10,neighbors_prejezdy-dec_field_11
15.65146890642637,49.703207132089538,161606120066,Chotěboř (Kraj Vysočina),2012-03-03 13:55:00,silnice 2.třídy,344,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,ŠKODA,nedošlo k požáru,1300,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,2003,"soukromá organizace (podnikatel, s.r.o.,",500,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","jízda po nesprávné straně, vjetí do protisměru",povrch mokrý,neztížené,dobré,mimo komunikaci,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,"sloup - telefonní, veř.osvětlení, el.ved",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P5269,28.635261272,Rozsochatec - Chotěboř,"14,591",Ne,II.,344,na Lapíkově,49° 42' 10.62073'' N,15° 39' 05.37202'' E,49.70295,15.65149
15.275086854575823,49.3674526511344,161706120073,Dobrá Voda (Kraj Vysočina),2012-03-24 08:44:00,silnice 2.třídy,112,řidičem motorového vozidla,s řidičským oprávněním skupiny b,jiné ovlivnění,"ano, obsah alkoholu v&nbsp;krvi od 1,0‰ do 1,5‰",pod vlivem alkoholu obsah alkoholu v krvi 1‰ a více,0,0,0,2,OPEL,nedošlo k požáru,2200,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,1997,"soukromé, nevyužívané k výdělečné činnos",200,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost nevyznačena - vyplývá z pravide,zatáčka,neurčeno,jedoucí - proti směru staničení na komun,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P6340,4.83647045934,Dobrá Voda u Pelhřimova - Pelhřimov,"9,713",Ne,II.,112,,49° 22' 02.75354'' N,15° 16' 30.12393'' E,49.36743,15.27503
15.962829544376349,49.832815068575115,170306120114,Prosetín (Pardubický kraj),2012-02-24 16:25:00,silnice 2.třídy,306,řidičem motorového vozidla,s řidičským oprávněním skupiny b,jiné ovlivnění,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,ŠKODA,žádná z uvedených,820,žádné z uvedených,osobní automobil bez přívěsu,2009,"soukromé, nevyužívané k výdělečné činnos",600,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,předjíždění vlevo vozidla odbočujícího vlevo,povrch mokrý,neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - proti směru staničení na komun,srážka s jedoucím nekolejovým vozidlem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ano,P5317,72.2903204646,Ždárec u Skutče - KAMENOLOM Zárubka,"56,739",Ne,II.,306,zast. Prosetín,49° 49' 57.60743'' N,15° 57' 42.66403'' E,49.83267,15.96185
16.016224648991596,49.987202696208435,170306120244,Chroustovice (Pardubický kraj),2012-05-05 15:15:00,silnice 3.třídy,32271,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,ŠKODA,došlo k požáru,8550,"došlo k úniku pohonných hmot, oleje, chl",osobní automobil bez přívěsu,1986,"soukromé, nevyužívané k výdělečné činnos",50,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,jiné nedání přednosti,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P4897,4.87307472806,žst. Uhersko,"286,369",Ano,III.,32271,žst. Uhersko,49° 59' 13.78881'' N,16° 00' 58.46296'' E,49.98716,16.01624
15.447445846393876,50.031829055654846,170606120441,Trnávka (Pardubický kraj),2012-04-24 09:08:00,komunikace místní,0,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,0,0,1,žádná z uvedených,žádná z uvedených,200,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,žádná z uvedených,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P4913,17.4069459714,Rečany nad Labem - Záboří nad Labem,"328,44",Ano,O,,u brány do Elektrárny Chvaletice,50° 01' 54.03901'' N,15° 26' 51.08789'' E,50.03168,15.44752
15.991917849008582,50.067331482528516,170606120692,Holice (Pardubický kraj),2012-06-28 14:15:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,ŠKODA,nedošlo k požáru,2100,žádné z uvedených,osobní automobil bez přívěsu,2007,"soukromá organizace (podnikatel, s.r.o.,",1000,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P5065,1.80578547544,Moravany - Holice,"38,48",Ne,C,,"Holice, ul.Josefská",50° 04' 02.35249'' N,15° 59' 30.85754'' E,50.06732,15.9919
15.782425448327182,50.142454049869428,170606120803,Opatovice nad Labem (Pardubický kraj),2012-07-28 05:30:00,komunikace účelová - ostatní (parkoviště apod.),0,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,nezjišťováno,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,1,0,0,2,jiné vyrobené mimo ČR,nedošlo k požáru,55,žádné z uvedených,moped,1993,"soukromé, nevyužívané k výdělečné činnos",20,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,z boku,jiný druh nesprávného způsobu jízdy,"povrch suchý, neznečistěný",neztížené,"špatné vlivem přechodné vegetace (tráva,",na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd nezabezpečený,mimo křižovatku,ne,P5362,460.354221287,Stéblová - Opatovice n/Labem,"14,318",Ano,O,,"\""za Vackem\""",50° 08' 41.63242'' N,15° 46' 38.02016'' E,50.1449,15.77723
15.433825511535847,50.033403695139846,170606120939,Chvaletice (Pardubický kraj),2012-09-09 10:10:00,komunikace účelová - ostatní (parkoviště apod.),0,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,OPEL,nedošlo k požáru,700,žádné z uvedených,osobní automobil bez přívěsu,2001,"soukromé, nevyužívané k výdělečné činnos",400,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,"bezohledná, agresivní, neohleduplná jízda","povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",štěrk,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,světelným signalizačním zařízením,železniční přejezd zabezpečený,mimo křižovatku,ne,P4914,136.430504889,Rečany nad Labem - Záboří nad Labem,"329,359",Ano,O,,Chvaletice,50° 02' 03.05431'' N,15° 26' 07.07663'' E,50.03418,15.4353
16.748433177564078,49.672908890064967,170906120214,Chornice (Pardubický kraj),2012-05-28 23:50:00,silnice 3.třídy,3716,řidičem motorového vozidla,s řidičským oprávněním skupiny b,řidič nebyl ovlivněn,ano - obsah alkoholu v krvi 1‰ a více,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99‰",0,0,0,1,OPEL,žádná z uvedených,400,žádné z uvedených,osobní automobil bez přívěsu,2008,"soukromé, nevyužívané k výdělečné činnos",200,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou","nepř. rychlosti dopravně technickému stavu vozovky (zatáčka,klesání,stoupání,šířka apod.)","povrch suchý, neznečistěný",neztížené,dobré,mimo komunikaci,žádná místní úprava,zatáčka,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,"jiná překážka (zábradlí,oplocení,násep,n",živice,"dobrý, bez závad","v noci - bez veřejného osvětlení,viditel",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P6597,5.51840383016,KAMENOLOM Šubířov - Chornice,40,Ne,III.,3716,Chornice-Unerázka,49° 40' 22.29919'' N,16° 44' 54.29710'' E,49.67286,16.74842
16.73126733036149,49.630259457971157,170906120275,Jaroměřice (Pardubický kraj),2012-07-07 18:00:00,silnice 2.třídy,371,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,1,0,2,žádná z uvedených,žádná z uvedených,5,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda s následky na životě nebo zdraví,"nepřichází v úvahu, nejde o srážku jedou",nepř. rychlosti vlastnostem vozidla a nákladu,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,křižovatka styková - tříramenná,místní komunikace,žádná z uvedených,jiný druh nehody,"nepřichází v úvahu, nejde o srážku s pev",dlažba,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,"na křižovatce, uvnitř hranic křižovatky",ne,P6943,1.94532885501,Jevíčko - Velké Opatovice,"6,12",Ne,II.,371,vedle dopravny Jevíčko,49° 37' 48.88656'' N,16° 43' 52.63631'' E,49.63025,16.73129
16.731259044821392,49.630263804153465,170906120276,Jaroměřice (Pardubický kraj),2012-07-07 18:00:00,silnice 2.třídy,371,řidičem motorového vozidla,nezjištěno,jiné ovlivnění,nezjišťováno,jiný nepříznivý stav,0,1,0,2,žádná z uvedených,žádná z uvedených,5,žádné z uvedených,"nezjištěno, řidič ujel",,žádná z uvedených,0,žádná z uvedených,nehoda s následky na životě nebo zdraví,"nepřichází v úvahu, nejde o srážku jedou",nepř. rychlosti vlastnostem vozidla a nákladu,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,křižovatka styková - tříramenná,místní komunikace,žádná z uvedených,jiný druh nehody,"nepřichází v úvahu, nejde o srážku s pev",dlažba,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,"na křižovatce, uvnitř hranic křižovatky",ne,P6943,2.71138923165,Jevíčko - Velké Opatovice,"6,12",Ne,II.,371,vedle dopravny Jevíčko,49° 37' 48.88656'' N,16° 43' 52.63631'' E,49.63025,16.73129
16.474130682958645,49.847192652463548,170906120352,Opatov (Pardubický kraj),2012-08-17 12:25:00,silnice 3.třídy,35846,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,MAN,žádná z uvedených,150,žádné z uvedených,nákladní automobil s návěsem,2006,registrované mimo území ČR,0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",jiný druh nesprávného způsobu jízdy,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P6835,3.92309220702,Opatov - Zádulka,"239,457",Ano,III.,35846,zast.Semanín,49° 50' 49.76951'' N,16° 28' 26.78412'' E,49.84716,16.47411
16.484674599695957,49.711318385288216,170906120369,Hradec nad Svitavou (Pardubický kraj),2012-08-28 12:30:00,silnice 3.třídy,36625,řidičem motorového vozidla,s řidičským oprávněním skupiny d,řidič nebyl ovlivněn,nezjišťováno,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,TATRA,řidič ujel - zjištěn,70,žádné z uvedených,"nákladní automobil (včetně multikáry, au",1990,"soukromá organizace (podnikatel, s.r.o.,",0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P6827,2.74395899258,"Březová nad Svitavou - km 228,109","224,032",Ano,III.,36625,na Zavadilce,49° 42' 40.67567'' N,16° 29' 04.93178'' E,49.7113,16.4847
16.382017135870822,49.971276540336987,171106120305,Ústí nad Orlicí (Pardubický kraj),2012-05-05 12:50:00,komunikace místní,0,řidičem nemotorového vozidla,ostatní řidiči vozidel,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,1,0,1,žádná z uvedených,žádná z uvedených,10,žádné z uvedených,jízdní kolo,,"soukromé, nevyužívané k výdělečné činnos",10,nebylo třeba užít násilí,nehoda s následky na životě nebo zdraví,"nepřichází v úvahu, nejde o srážku jedou",jiný druh nepřiměřené rychlosti,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,žádná místní úprava,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,havárie,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,žádný způsob řízení provozu,železniční přejezd zabezpečený,mimo křižovatku,ne,P5209,16.8225874633,žst. Ústí nad Orlicí Lsk.,"256,232",Ano,O,,"žst.Ústí nad Orlicí, do areálu",49° 58' 16.82305'' N,16° 22' 56.03886'' E,49.97134,16.38223
16.156799105952182,49.948883571128341,171106120307,Vysoké Mýto (Pardubický kraj),2012-05-11 06:53:00,komunikace místní,0,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,2,PEUGEOT,nedošlo k požáru,910,žádné z uvedených,osobní automobil bez přívěsu,2009,"soukromé, nevyužívané k výdělečné činnos",900,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,z boku,proti příkazu dopravní značky DEJ PŘEDNOST,"povrch suchý, neznečistěný",neztížené,dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,vozidlo jedoucí - na komunikaci bez stan,srážka s vlakem,"nepřichází v úvahu, nejde o srážku s pev",živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd nezabezpečený,mimo křižovatku,ne,P5167,0.970064758681,Vysoké Mýto - Cerekvice n/Loučnou,"8,863",Ne,C,,ul. Prokopa Velikého,49° 56' 55.99728'' N,16° 09' 24.43317'' E,49.94889,16.15679
16.279734065542787,50.001908082121616,171106120461,Brandýs nad Orlicí (Pardubický kraj),2012-07-11 11:32:00,silnice 3.třídy,3155,řidičem motorového vozidla,s řidičským oprávněním skupiny c,řidič nebyl ovlivněn,ne,dobrý -žádné nepříznivé okolnosti nebyly zjištěny,0,0,0,1,VOLVO,nedošlo k požáru,650,žádné z uvedených,"nákladní automobil (včetně multikáry, au",2009,"soukromé, využívané k výdělečné činnosti",0,nebylo třeba užít násilí,nehoda pouze s hmotnou škodou,"nepřichází v úvahu, nejde o srážku jedou",řidič se plně nevěnoval řízení vozidla,povrch mokrý,"na počátku deště, slabý déšť",dobré,na jízdním pruhu,přednost vyznačena dopravními značkami,přímý úsek,neurčeno,jedoucí - ve směru staničení na komunika,srážka s pevnou překážkou,závory železničního přejezdu,živice,"dobrý, bez závad","ve dne, viditelnost nezhoršená vlivem po",dvoupruhová,místní úprava (vyplní se pol. 24),železniční přejezd zabezpečený,mimo křižovatku,ne,P4889,3.15064230291,žst. Brandýs nad Orlicí,"266,58",Ano,III.,3155,žst. Brandýs n.Orl.,50° 00' 06.75407'' N,16° 16' 47.07258'' E,50.00188,16.27974
